,registro,clima,temperatura,sens_termica,humedad,viento,total,fecha_nueva,festividad,festividad_1,mes_bueno,dia_semana_nuevo,no_laboral_nuevo,año_map,estacion_map
207,208,1,1.5303712240516145,1.322971260138944,-1.5978630999798318,-0.04090408481531211,4656,2018-07-27,,0,7,4,1,0,3
208,209,1,1.5570301987463522,1.6299661295876926,-0.3346466187972923,-0.1038368375118695,4390,2018-07-28,,0,7,5,0,0,3
209,210,1,1.8769378950832045,1.912401409480541,-0.6153613923934123,-0.1667695902084269,3846,2018-07-29,,0,7,6,0,0,3
210,211,1,1.6903250722200407,1.5562873609199928,-1.1066122461866221,-0.2506799271371696,4475,2018-07-30,,0,7,0,1,0,3
211,212,1,1.6903250722200407,1.5685671556979428,-1.036433552787592,-0.313612679833727,4302,2018-07-31,,0,7,1,1,0,3
212,213,1,1.5037122493568769,1.408929823584594,-0.5451826989943822,-0.41850060099465575,4266,2018-08-01,,0,8,2,1,0,3
213,214,1,1.5703596860937212,1.4334894131404934,-0.9662548593885621,0.27375967866747414,4845,2018-08-02,,0,8,3,1,0,3
214,215,2,1.2904404517989752,1.2615722862491943,0.22678292839494749,-0.7121867802452563,3574,2018-08-03,,0,8,4,1,0,3
215,216,2,1.1704750656726555,1.163333928025595,0.9285698623852472,0.14789417327435933,4576,2018-08-04,,0,8,5,0,0,3
216,217,1,1.1704750656726555,1.1142147489137946,0.01624684819785756,-0.019926500583126436,4866,2018-08-05,,0,8,6,0,0,3
217,218,2,1.2104635277147617,1.237012696693294,0.9285698623852472,0.5884234421502603,4294,2018-08-06,,0,8,0,1,0,3
218,219,1,1.3437584011884502,1.482608592252293,0.8583911689862173,0.21082692597091673,3785,2018-08-07,,0,8,1,1,0,3
219,220,1,1.4770532746621388,1.408929823584594,-0.26446792539826236,0.08496142057780232,4326,2018-08-08,,0,8,2,1,0,3
220,221,1,1.5303712240516145,1.5317277713640933,-0.4048253121963223,-0.5024109379233989,4602,2018-08-09,,0,8,3,1,0,3
221,222,1,1.4770532746621388,1.2861318758050946,-1.457505713181772,0.18984934173873105,4780,2018-08-10,,0,8,4,1,0,3
222,223,1,1.2104635277147617,1.0896551593578951,-1.457505713181772,-0.313612679833727,4792,2018-08-11,,0,8,5,0,0,3
223,224,1,1.1571455783252864,1.1019349541358452,-1.457505713181772,-0.8590298698705564,4905,2018-08-12,,0,8,6,0,0,3
224,225,2,1.037180192198967,1.0528157750240448,0.7180337821881573,0.3576700155962168,4150,2018-08-13,,0,8,0,1,0,3
225,226,2,0.9838622428094913,0.9177380324665957,1.349642022779427,0.5045131052215173,3820,2018-08-14,,0,8,1,1,0,3
226,227,1,0.930544293420016,0.868618853354796,0.5776763953900974,0.3157148471318455,4338,2018-08-15,,0,8,2,1,0,3
227,228,1,1.11715711628318,1.0528157750240448,-0.3346466187972923,0.6933113633111891,4725,2018-08-16,,0,8,3,1,0,3
228,229,1,1.2504519897568684,1.1756137228035444,-0.3346466187972923,-0.6072988590843276,4694,2018-08-17,,0,8,4,1,0,3
229,230,1,1.183804553020024,1.151054133247645,0.15660423499591752,0.6513561948468174,3805,2018-08-18,,0,8,5,0,0,3
230,231,2,1.037180192198967,0.9791370063563454,0.6478550887891273,-0.6702316117808845,4153,2018-08-19,,0,8,6,0,0,3
231,232,1,1.1038276289358113,1.065095569801995,0.29696162179397745,-1.152716049121157,5191,2018-08-20,,0,8,0,1,0,3
232,233,1,1.1704750656726555,1.237012696693294,0.9987485557842772,0.8821096214008606,3873,2018-08-21,,0,8,1,1,0,3
233,234,1,1.0771686542410732,1.0036965959122452,-1.1066122461866221,1.259706137580204,4758,2018-08-22,,0,8,2,1,0,3
234,235,1,0.7972494199463275,0.8072198794650464,-1.176790939585652,-0.5653436906199558,5895,2018-08-23,,0,8,3,1,0,3
235,236,1,0.9705327554621227,0.9545774168004456,-0.19428923199923237,0.945042374097418,5130,2018-08-24,,0,8,4,1,0,3
236,237,2,1.023850704851598,1.0528157750240448,0.9987485557842772,0.33669243136403115,3542,2018-08-25,,0,8,5,0,0,3
237,238,1,1.11715711628318,1.138774338469695,0.9285698623852472,-1.4464022283717575,4661,2018-08-26,,0,8,6,0,0,3
238,239,2,1.0105212175042289,0.9914168011342955,1.560178102976517,2.665204281136649,1115,2018-08-27,,0,8,0,1,0,3
239,240,1,1.1571455783252864,1.065095569801995,-0.4750040055953523,1.6582802379917332,4334,2018-08-28,,0,8,1,1,0,3
240,241,1,0.7705904452515898,0.819499674242996,-0.5451826989943822,-0.3765454325302844,4634,2018-08-29,,0,8,2,1,0,3
241,242,1,0.7839199325989584,0.7335411107973465,-0.5451826989943822,-0.8590298698705564,5204,2018-08-30,,0,8,3,1,0,3
242,243,1,0.8772263440305403,0.8440592637988963,-0.19428923199923237,-1.4464022283717575,5058,2018-08-31,,0,8,4,1,0,3
243,244,1,0.8772263440305403,0.8563390585768459,0.08642554159688753,-0.6282764433165132,5115,2018-09-01,,0,9,5,0,0,3
244,245,2,0.810578907293696,0.7949400846870962,0.7180337821881573,-0.6492540275486989,4727,2018-09-02,,0,9,6,0,0,3
245,246,1,0.9438737807673846,0.9791370063563454,0.6478550887891273,-0.019926500583126436,4484,2018-09-03,Labor Day,1,9,0,0,0,3
246,247,1,1.1704750656726555,1.1756137228035444,0.7882124755871873,0.27375967866747414,4940,2018-09-04,,0,9,1,1,0,3
247,248,2,0.9705327554621227,0.9300178272445458,1.139105942582337,0.37864759982840285,3351,2018-09-05,,0,9,2,1,0,3
248,249,3,0.23741095135683557,0.2546291144572988,1.840892876572637,2.203697428028563,2710,2018-09-06,,0,9,3,1,0,3
249,250,3,0.5706481350410569,0.42654624134859787,2.051428956769727,-1.2576039702820856,1996,2018-09-07,,0,9,4,1,0,3
250,251,3,0.7572609579042208,0.5002250100162977,2.1917863435677867,0.08496142057780232,1842,2018-09-08,,0,9,5,0,0,3
251,252,2,0.8372378819884341,0.6353027525737468,1.911071569971667,-0.8800074541027421,3544,2018-09-09,,0,9,6,0,0,3
252,253,1,0.9038853187252784,0.819499674242996,0.8583911689862173,-0.4604557694590271,5345,2018-09-10,,0,9,0,1,0,3
253,254,1,0.8638968566831717,0.8317794690209461,0.5776763953900974,-1.0058729594958566,5046,2018-09-11,,0,9,1,1,0,3
254,255,1,0.810578907293696,0.7826602899091465,0.43731900859203743,-1.3624918914430144,4713,2018-09-12,,0,9,2,1,0,3
255,256,1,0.8505673693358027,0.7949400846870962,0.5776763953900974,-0.6282764433165132,4763,2018-09-13,,0,9,3,1,0,3
256,257,1,0.9705327554621227,0.9300178272445458,0.5074977019910674,-0.2716575113693556,4785,2018-09-14,,0,9,4,1,0,3
257,258,2,0.450682748914737,0.48794521523834755,0.5776763953900974,1.1967733848836468,3659,2018-09-15,,0,9,5,0,0,3
258,259,2,-0.14914418171686158,-0.07692534454734967,-0.26446792539826236,-0.313612679833727,4760,2018-09-16,,0,9,6,0,0,3
259,260,2,-0.015849308243173005,0.02131301367624954,0.6478550887891273,0.043006252113430586,4511,2018-09-17,,0,9,0,1,0,3
260,261,1,0.06412761584104032,0.0949917823439494,0.5074977019910674,-0.1038368375118695,4274,2018-09-18,,0,9,1,1,0,3
261,262,2,0.2907289007463108,0.3405876779029483,0.43731900859203743,-0.48143335369121315,4539,2018-09-19,,0,9,2,1,0,3
262,263,2,0.35737633748315506,0.3528674726808984,1.7707141831736068,-0.7331643644774419,3641,2018-09-20,,0,9,3,1,0,3
263,264,2,0.5439891603463188,0.4633856256824478,1.911071569971667,-1.2576039702820856,4352,2018-09-21,,0,9,4,1,0,3
264,265,2,0.7306019832094832,0.48794521523834755,1.911071569971667,-0.817074701406185,4795,2018-09-22,,0,9,5,0,0,3
265,266,2,0.6239660844305323,0.2914684987911487,2.402322423764877,-1.5093349810683148,2395,2018-09-23,,0,9,6,0,0,2
266,267,2,0.6106365970831632,0.5493441891280973,1.630356796375547,-1.5093349810683148,5423,2018-09-24,,0,9,0,1,0,2
267,268,2,0.7572609579042208,0.5984633682398973,1.489999409577487,-1.9079090814798438,5010,2018-09-25,,0,9,1,1,0,2
268,269,2,0.8372378819884341,0.7089815212414466,1.560178102976517,-1.068805712192414,4630,2018-09-26,,0,9,2,1,0,2
269,270,2,0.7705904452515898,0.610743163017847,1.840892876572637,-0.9639177910314851,4120,2018-09-27,,0,9,3,1,0,2
270,271,2,0.7572609579042208,0.6230229577957972,1.560178102976517,-0.5233885221555845,3907,2018-09-28,,0,9,4,1,0,2
271,272,1,0.6639545464726389,0.610743163017847,0.5074977019910674,-0.18774717444061256,4839,2018-09-29,,0,9,5,0,0,2
272,273,1,0.3707058248305241,0.42654624134859787,0.15660423499591752,0.27375967866747414,5202,2018-09-30,,0,9,6,0,0,2
273,274,2,-0.46905187805371396,-0.3839202139960983,0.8583911689862173,1.4904595641342477,2429,2018-10-01,,0,10,0,1,0,2
274,275,2,-0.762300599695829,-0.7891534416684466,1.139105942582337,0.5045131052215173,2918,2018-10-02,,0,10,1,1,0,2
275,276,2,-0.6023467515274025,-0.5067181617755978,0.9285698623852472,-1.4464022283717575,3570,2018-10-03,,0,10,2,1,0,2
276,277,1,-0.06916725763264825,-0.015526370657599948,0.5776763953900974,0.27375967866747414,4456,2018-10-04,,0,10,3,1,0,2
277,278,1,0.23741095135683557,0.3283078831249982,0.15660423499591752,-0.12481442174405517,4826,2018-10-05,,0,10,4,1,0,2
278,279,1,-0.002519820895803961,0.03359280845419966,-0.05393184520117241,-0.7331643644774419,4765,2018-10-06,,0,10,5,0,0,2
279,280,1,0.0774571031884089,0.18095034578959893,0.36714031519300744,-2.306483181891373,4985,2018-10-07,,0,10,6,0,0,2
280,281,1,0.14410453992525318,0.24234931967934864,0.5074977019910674,-1.991819418408587,5409,2018-10-08,Columbus Day,1,10,0,0,0,2
281,282,1,0.25074043870420415,0.3037482935690984,0.7180337821881573,-1.719110823390172,5511,2018-10-09,,0,10,1,1,0,2
282,283,1,0.4106942868726303,0.41426644657064815,0.7180337821881573,-2.0337745868729584,5117,2018-10-10,,0,10,2,1,0,2
283,284,2,0.3840353121778927,0.43882603612654797,1.2794633293803972,-0.6072988590843276,4563,2018-10-11,,0,10,3,1,0,2
284,285,3,0.2640699260515732,0.26690890923524846,1.9812502633706968,0.8611320371686753,2416,2018-10-12,,0,10,4,1,0,2
285,286,2,0.5173301856515813,0.4756654204603979,1.911071569971667,-0.6282764433165132,2913,2018-10-13,,0,10,5,0,0,2
286,287,2,0.30405838809367985,0.3405876779029483,0.6478550887891273,0.5254906894537029,3644,2018-10-14,,0,10,6,0,0,2
287,288,1,0.06412761584104032,0.144110961455749,-1.036433552787592,1.0079751267939754,5217,2018-10-15,,0,10,0,1,0,2
288,289,1,0.09078659053577794,0.18095034578959893,-0.9662548593885621,1.343616474508947,5041,2018-10-16,,0,10,1,1,0,2
289,290,1,0.21075197666209747,0.21778973012344885,-0.3346466187972923,-0.14579200597624087,4570,2018-10-17,,0,10,2,1,0,2
290,291,2,0.1974224893147289,0.2914684987911487,0.5074977019910674,-1.068805712192414,4748,2018-10-18,,0,10,3,1,0,2
291,292,3,0.25074043870420415,0.24234931967934864,1.911071569971667,0.7981992844721179,2424,2018-10-19,,0,10,4,1,0,2
292,293,1,-0.10915571967475492,-0.052365754991449874,0.08642554159688753,0.05659857723921595,4195,2018-10-20,,0,10,5,0,0,2
293,294,1,-0.37574546662213204,-0.3102414453283989,-0.4048253121963223,0.4835355209893316,4304,2018-10-21,,0,10,6,0,0,2
294,295,1,-0.40240444131686964,-0.29796165055044876,0.01624684819785756,-1.3205367229786429,4308,2018-10-22,,0,10,0,1,0,2
295,296,1,-0.40240444131686964,-0.3225212401063486,0.7882124755871873,-1.215648801817714,4381,2018-10-23,,0,10,1,1,0,2
296,297,1,-0.1758031564115992,-0.10148493410324992,0.9987485557842772,-0.9429402067992995,4187,2018-10-24,,0,10,2,1,0,2
297,298,1,-0.13581469436949253,-0.0646455497694,-0.05393184520117241,-0.2716575113693556,4687,2018-10-25,,0,10,3,1,0,2
298,299,2,-0.06916725763264825,-0.015526370657599948,0.6478550887891273,-0.5233885221555845,3894,2018-10-26,,0,10,4,1,0,2
299,300,2,-0.13581469436949253,-0.10148493410324992,1.2794633293803972,0.16887175750654537,2659,2018-10-27,,0,10,5,0,0,2
300,301,2,-0.8955954731695175,-0.9610705685597459,-0.26446792539826236,0.609401026382446,3747,2018-10-28,,0,10,6,0,0,2
301,302,3,-1.322139068285321,-1.5136613335674935,1.7707141831736068,2.3085853491894914,627,2018-10-29,,0,10,0,1,0,2
302,303,1,-0.9622429099063617,-0.9365109790038458,-0.05393184520117241,-0.14579200597624087,3331,2018-10-30,,0,10,1,1,0,2
303,304,1,-0.8556070111274109,-0.7277544677786969,0.5074977019910674,-1.1317384648889712,3669,2018-10-31,,0,10,2,1,0,2
304,305,1,-0.5223698274431897,-0.4698787774417483,0.36714031519300744,-0.7121867802452563,4068,2018-11-01,,0,11,3,1,0,2
305,306,1,-0.6423352135695092,-0.5189979565535479,0.6478550887891273,-1.4673798126039432,4186,2018-11-02,,0,11,4,1,0,2
306,307,1,-0.482381365401083,-0.42075959832994825,0.5074977019910674,-0.6912091960130706,3974,2018-11-03,,0,11,5,0,0,2
307,308,2,-0.5090403400958207,-0.43303939310789835,-0.05393184520117241,1.1967733848836468,4046,2018-11-04,,0,11,6,0,0,2
308,309,1,-0.9222544478642551,-0.9242311842258962,-0.7557187791914721,0.043006252113430586,3926,2018-11-05,,0,11,0,1,0,2
309,310,1,-0.8022890617379353,-0.690915083444847,0.7180337821881573,-1.3205367229786429,3649,2018-11-06,,0,11,1,1,0,2
310,311,1,-0.5490288021379273,-0.45759898266379817,0.9285698623852472,-1.8239987445511008,4035,2018-11-07,,0,11,2,1,0,2
311,312,1,-0.482381365401083,-0.3839202139960983,0.6478550887891273,-1.656178070693615,4205,2018-11-08,,0,11,3,1,0,2
312,313,1,-0.5223698274431897,-0.39620000877404843,0.9285698623852472,-1.7400884076223582,4109,2018-11-09,,0,11,4,1,0,2
313,314,2,-0.6290057262221403,-0.6172363147771476,1.2794633293803972,0.043006252113430586,2933,2018-11-10,,0,11,5,0,0,2
314,315,1,-0.935583935211624,-1.0347493372274454,-1.246969632984682,1.805123327617034,3368,2018-11-11,Veterans Day,1,11,6,0,0,2
315,316,1,-0.762300599695829,-0.7154746730007472,-0.5451826989943822,0.3576700155962168,4067,2018-11-12,Veterans Day (Observed),1,11,0,0,0,2
316,317,1,-0.29576854253791873,-0.273402060994549,-1.176790939585652,1.343616474508947,3717,2018-11-13,,0,11,1,1,0,2
317,318,1,0.18409300196735984,0.3037482935690984,-0.26446792539826236,1.6792578222239192,4486,2018-11-14,,0,11,2,1,0,2
318,319,2,0.18409300196735984,0.20550993534549872,0.43731900859203743,0.18984934173873105,4195,2018-11-15,,0,11,3,1,0,2
319,320,3,-0.21579161845370587,-0.13832431843709941,2.1216076501687566,-0.6912091960130706,1817,2018-11-16,,0,11,4,1,0,2
320,321,2,-0.8422775237800421,-0.9242311842258962,-0.3346466187972923,1.6792578222239192,3053,2018-11-17,,0,11,5,0,0,2
321,322,1,-1.21550316950637,-1.2435058484525947,-1.527684406580802,-0.2506799271371696,3392,2018-11-18,,0,11,6,0,0,2
322,323,1,-0.9089249605168863,-0.9242311842258962,-0.8960761659895321,0.5254906894537029,3663,2018-11-19,,0,11,0,1,0,2
323,324,2,-0.1758031564115992,-0.10148493410324992,0.36714031519300744,0.0010510836490592388,3520,2018-11-20,,0,11,1,1,0,2
324,325,3,-0.2557800804958125,-0.17516370277094934,1.9812502633706968,-0.6912091960130706,2765,2018-11-21,,0,11,2,1,0,2
325,326,3,-0.4290634160116073,-0.3225212401063486,2.3321437303658468,-0.9429402067992995,1607,2018-11-22,Thanksgiving,1,11,3,0,0,2
326,327,2,-0.29576854253791873,-0.273402060994549,0.9285698623852472,2.0988095068676342,2566,2018-11-23,,0,11,4,1,0,2
327,328,1,-0.6689941882642468,-0.6295161095550973,-0.5451826989943822,-0.2716575113693556,1495,2018-11-24,,0,11,5,0,0,2
328,329,1,-0.655664700916878,-0.5803969304432977,0.08642554159688753,-1.2366263860499,2792,2018-11-25,,0,11,6,0,0,2
329,330,1,-0.655664700916878,-0.5435575461094477,0.36714031519300744,-1.656178070693615,3068,2018-11-26,,0,11,0,1,0,2
330,331,1,-0.20246213110633682,-0.1137647288811996,0.5074977019910674,0.3157148471318455,3071,2018-11-27,,0,11,1,1,0,2
331,332,1,0.0374686411463027,0.0949917823439494,0.7882124755871873,-0.6282764433165132,3867,2018-11-28,,0,11,2,1,0,2
332,333,2,-0.20246213110633682,-0.13832431843709941,1.419820716178457,1.0079751267939754,2914,2018-11-29,,0,11,3,1,0,2
333,334,1,-0.935583935211624,-0.9979099528935959,-0.1241105386002024,1.1967733848836468,3613,2018-11-30,,0,11,4,1,0,2
334,335,1,-1.0022313719484681,-1.0347493372274454,-0.7557187791914721,0.4835355209893316,3727,2018-12-01,,0,12,5,0,0,2
335,336,1,-0.9889018846010994,-0.8751120051140961,0.01624684819785756,-1.1946712175855285,3940,2018-12-02,,0,12,6,0,0,2
336,337,1,-1.0688788086853125,-1.0101897476715458,-0.1241105386002024,-1.2785815545142714,3614,2018-12-03,,0,12,0,1,0,2
337,338,1,-0.8955954731695175,-0.7645938521125468,1.0689272491833073,-1.4464022283717575,3485,2018-12-04,,0,12,1,1,0,2
338,339,2,-0.6023467515274025,-0.4944383669976481,1.419820716178457,-1.7400884076223582,3811,2018-12-05,,0,12,2,1,0,2
339,340,3,-0.1758031564115992,-0.1137647288811996,2.2619650369668167,0.6513561948468174,2594,2018-12-06,,0,12,3,1,0,2
340,341,3,-0.46905187805371396,-0.45759898266379817,2.402322423764877,1.112863047954904,705,2018-12-07,,0,12,4,1,0,2
341,342,1,-1.2554916315484765,-1.3417442066761942,-0.3346466187972923,0.7562441160077465,3322,2018-12-08,,0,12,5,0,0,2
342,343,1,-1.122196758074788,-0.9610705685597459,0.5074977019910674,-1.4673798126039432,3620,2018-12-09,,0,12,6,0,0,2
343,344,1,-1.202173682159001,-1.2803452327864444,-0.8258974725905022,0.6513561948468174,3190,2018-12-10,,0,12,0,1,0,2
344,345,1,-1.508751891148485,-1.3540240014541443,-0.9662548593885621,-1.6771556549258007,2743,2018-12-11,,0,12,1,1,0,2
345,346,1,-1.4021159923695339,-1.2557856432305448,0.29696162179397745,-1.719110823390172,3310,2018-12-12,,0,12,2,1,0,2
346,347,1,-1.1621852201168947,-1.0593089267833455,-0.26446792539826236,-0.6492540275486989,3523,2018-12-13,,0,12,3,1,0,2
347,348,2,-0.9755723972537306,-0.8382726207802467,0.22678292839494749,-1.7610659918545437,3740,2018-12-14,,0,12,4,1,0,2
348,349,2,-0.40240444131686964,-0.3839202139960983,0.01624684819785756,1.1548182164192755,3709,2018-12-15,,0,12,5,0,0,2
349,350,2,-0.655664700916878,-0.7031948782227971,-0.8960761659895321,1.0499302952583467,3577,2018-12-16,,0,12,6,0,0,2
350,351,2,-1.2954800935905832,-1.3785835910100441,-0.4750040055953523,0.7981992844721179,2739,2018-12-17,,0,12,0,1,0,2
351,352,1,-1.4021159923695339,-1.403143180565944,-0.26446792539826236,-0.22970234290498392,2431,2018-12-18,,0,12,1,1,0,2
352,353,1,-1.202173682159001,-1.194386669340795,0.08642554159688753,-0.18774717444061256,3403,2018-12-19,,0,12,2,1,0,2
353,354,2,-0.6023467515274025,-0.482158572219698,-0.19428923199923237,-1.7610659918545437,3750,2018-12-20,,0,12,3,1,0,2
354,355,2,-0.362415979274763,-0.2856818557724991,1.630356796375547,0.4835355209893316,2660,2018-12-21,,0,12,4,1,0,0
355,356,2,-0.3890749539695011,-0.29796165055044876,0.9285698623852472,-1.9498642499442156,3068,2018-12-22,,0,12,5,0,0,0
356,357,1,-0.6689941882642468,-0.5926767252212477,0.43731900859203743,1.2387285533480181,2209,2018-12-23,,0,12,6,0,0,0
357,358,1,-1.0555493213379437,-1.0715887215612954,-0.6153613923934123,0.06398383634561663,1011,2018-12-24,,0,12,0,1,0,0
358,359,1,-1.202173682159001,-1.194386669340795,0.36714031519300744,-0.4394781852268414,754,2018-12-25,Christmas Day,1,12,1,0,0,0
359,360,1,-0.948913422558993,-0.9733503633376958,-0.8258974725905022,0.7352665317755605,1317,2018-12-26,,0,12,2,1,0,0
360,361,2,-0.935583935211624,-0.8996715946699964,0.9285698623852472,0.022028667881244912,1162,2018-12-27,,0,12,3,1,0,0
361,362,1,-1.0688788086853125,-1.194386669340795,-0.8960761659895321,1.511437148366433,2302,2018-12-28,,0,12,4,1,0,0
362,363,1,-1.3487980429800588,-1.2926250275643947,-0.4048253121963223,-0.9429402067992995,2423,2018-12-29,,0,12,5,0,0,0
363,364,1,-1.0022313719484681,-0.9610705685597459,0.08642554159688753,-0.7331643644774419,2999,2018-12-30,,0,12,6,0,0,0
364,365,1,-0.46905187805371396,-0.37164041921814867,-0.05393184520117241,0.4835355209893316,2485,2018-12-31,,0,12,0,1,0,0
365,366,1,-0.6823236756116159,-0.6049565199991974,0.43731900859203743,0.08496142057780232,2294,2019-01-01,New Year's Day,1,1,1,0,1,0
366,367,1,-1.21550316950637,-1.3663037962320943,-1.7382204867778919,2.0148991699388916,1951,2019-01-02,,0,1,2,1,1,0
367,368,1,-1.881977536874813,-2.1399308672429407,-1.317148326383712,2.518361191511349,2236,2019-01-03,,0,1,3,1,1,0
368,369,2,-2.1219083091274524,-2.1767702515767904,-1.527684406580802,-0.019926500583126436,2368,2019-01-04,,0,1,4,1,1,0
369,370,1,-1.2554916315484765,-1.2066664641187448,-0.7557187791914721,-0.7960971171739993,3272,2019-01-05,,0,1,5,0,1,0
370,371,1,-0.8822659858221487,-0.8259928260022965,-0.6153613923934123,-0.2716575113693556,4098,2019-01-06,,0,1,6,0,1,0
371,372,1,-0.5623582894852959,-0.5189979565535479,-0.6855400857924422,-0.1667695902084269,4521,2019-01-07,,0,1,0,1,1,0
372,373,1,-0.8689364984747796,-0.8259928260022965,-1.176790939585652,0.06398383634561663,3425,2019-01-08,,0,1,1,1,1,0
373,374,2,-1.4820929164537473,-1.390863385787994,0.5074977019910674,-1.2366263860499,2376,2019-01-09,,0,1,2,1,1,0
374,375,1,-1.0155608592958372,-0.9610705685597459,0.15660423499591752,0.022028667881244912,3598,2019-01-10,,0,1,3,1,1,0
375,376,2,-1.21550316950637,-1.182106874562845,1.560178102976517,-0.7751195329418133,2177,2019-01-11,,0,1,4,1,1,0
376,377,2,-0.6156762388747715,-0.5681171356653475,1.2092846359813672,-0.08285925327968383,4097,2019-01-12,,0,1,5,0,1,0
377,378,1,-1.21550316950637,-1.3785835910100441,-0.8258974725905022,2.686181865368835,3214,2019-01-13,,0,1,6,0,1,0
378,379,1,-1.7220236887063864,-1.7838168186823924,-1.176790939585652,0.0010510836490592388,2493,2019-01-14,,0,1,0,1,1,0
379,380,1,-1.8020006127905996,-1.9188945612398418,-1.457505713181772,0.9030872056330466,2311,2019-01-15,,0,1,1,1,1,0
380,381,1,-1.6687057393169111,-1.7469774343485425,-0.7557187791914721,0.6303786106146317,2298,2019-01-16,,0,1,2,1,1,0
381,382,2,-0.6689941882642468,-0.6786352886668973,0.6478550887891273,2.2876077649573054,2935,2019-01-17,,0,1,3,1,1,0
382,383,1,-1.0555493213379437,-1.2189462588966948,-1.317148326383712,0.05659857723921595,3376,2019-01-18,,0,1,4,1,1,0
383,384,1,-1.6687057393169111,-1.7469774343485425,-0.8960761659895321,0.4835355209893316,3292,2019-01-19,,0,1,5,0,1,0
384,385,2,-1.5220813784958538,-1.5627805126792933,-1.246969632984682,0.23180451020310242,3163,2019-01-20,,0,1,6,0,1,0
385,386,2,-1.7620121507484932,-1.8452157925721422,1.419820716178457,0.5045131052215173,1301,2019-01-21,Martin Luther King Jr. Day,1,1,0,0,1,0
386,387,2,-1.8153301001379687,-1.9188945612398418,1.2092846359813672,0.18984934173873105,1977,2019-01-22,,0,1,1,1,1,0
387,388,2,-1.508751891148485,-1.415422975343894,1.9812502633706968,-1.068805712192414,2432,2019-01-23,,0,1,2,1,1,0
388,389,1,-0.8422775237800421,-0.7645938521125468,1.489999409577487,-0.8800074541027421,4339,2019-01-24,,0,1,3,1,1,0
389,390,1,-1.0955377833800504,-1.1084281058951453,0.08642554159688753,-0.35556784829809834,4270,2019-01-25,,0,1,4,1,1,0
390,391,2,-0.8422775237800421,-0.7277544677786969,0.9987485557842772,-1.5932453179970576,4075,2019-01-26,,0,1,5,0,1,0
391,392,2,-0.3890749539695011,-0.3593606244401985,0.7882124755871873,2.203697428028563,3456,2019-01-27,,0,1,6,0,1,0
392,393,1,-0.9755723972537306,-0.9119513894479461,-0.6153613923934123,0.33669243136403115,4023,2019-01-28,,0,1,0,1,1,0
393,394,1,-1.1621852201168947,-1.2435058484525947,-2.2294713405711017,0.7562441160077465,3243,2019-01-29,,0,1,1,1,1,0
394,395,1,-1.2421621442011077,-1.3049048223423445,-1.5978630999798318,0.4206027682927742,3624,2019-01-30,,0,1,2,1,1,0
395,396,1,-0.5756877768326649,-0.5681171356653475,-1.457505713181772,1.0499302952583467,4509,2019-01-31,,0,1,3,1,1,0
396,397,1,-0.14914418171686158,-0.052365754991449874,-0.8258974725905022,0.043006252113430586,4579,2019-02-01,,0,2,4,1,1,0
397,398,2,-0.5223698274431897,-0.4698787774417483,0.29696162179397745,0.0010510836490592388,3761,2019-02-02,,0,2,5,0,1,0
398,399,1,-1.0022313719484681,-1.0101897476715458,-0.6855400857924422,-0.1038368375118695,4151,2019-02-03,,0,2,6,0,1,0
399,400,2,-1.2688211188958454,-1.2435058484525947,1.0689272491833073,-0.9009850383349282,2832,2019-02-04,,0,2,0,1,1,0
400,401,2,-1.2554916315484765,-1.2926250275643947,0.43731900859203743,-0.14579200597624087,2947,2019-02-05,,0,2,1,1,1,0
401,402,1,-1.1621852201168947,-1.0961483111171952,-0.05393184520117241,-0.4604557694590271,3784,2019-02-06,,0,2,2,1,1,0
402,403,1,-0.7756300870431978,-0.690915083444847,-0.8960761659895321,-0.5443661063877702,4375,2019-02-07,,0,2,3,1,1,0
403,404,2,-1.308809580937952,-1.2803452327864444,0.6478550887891273,-0.7331643644774419,2802,2019-02-08,,0,2,4,1,1,0
404,405,1,-1.2554916315484765,-1.3049048223423445,-0.4750040055953523,0.10593900480998798,3830,2019-02-09,,0,2,5,0,1,0
405,406,2,-1.1755147074642636,-1.1084281058951453,-0.6153613923934123,-0.984895375263671,3831,2019-02-10,,0,2,6,0,1,0
406,407,3,-1.4820929164537473,-1.624179486569043,0.7180337821881573,1.4485043956698755,2169,2019-02-11,,0,2,0,1,1,0
407,408,1,-2.0152724103485014,-2.28728840457834,-1.176790939585652,0.05659857723921595,1529,2019-02-12,,0,2,1,1,1,0
408,409,1,-1.4954224038011161,-1.5136613335674935,-1.527684406580802,-0.2716575113693556,3422,2019-02-13,,0,2,2,1,1,0
409,410,2,-0.9622429099063617,-0.8628322103361464,-0.8258974725905022,-0.6282764433165132,3922,2019-02-14,,0,2,3,1,1,0
410,411,1,-0.8022890617379353,-0.7523140573345967,-0.6855400857924422,-0.06188166904749816,4169,2019-02-15,,0,2,4,1,1,0
411,412,2,-0.9755723972537306,-0.8873917998920463,0.8583911689862173,-1.3415143072108289,3005,2019-02-16,,0,2,5,0,1,0
412,413,1,-0.8289480364326732,-0.7523140573345967,0.01624684819785756,0.27375967866747414,4154,2019-02-17,,0,2,6,0,1,0
413,414,1,-0.8156185490853044,-0.7277544677786969,-0.6855400857924422,0.06398383634561663,4318,2019-02-18,Washington's Birthday,1,2,0,0,1,0
414,415,2,-1.1755147074642636,-1.2803452327864444,-0.7557187791914721,0.945042374097418,2689,2019-02-19,,0,2,1,1,1,0
